"id","histopo_uri","nederzetting","type","bron","lat","lon","reden","jaar_gebeurtenis","periode","locatie","eindjaar_min","eindjaar_max"
"316","http://www.histopo.nl/plaats/16ad8e7d-5b5e-bce3-171f-a8d3cf2e42d6","Gratinga","gehucht","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 268","53.1839901899","5.37790559761","overstroming, verplaatsing","-","1000 - 1500","onbekend","1000","1500"
"317","http://www.histopo.nl/plaats/32c0816a-ec5c-3b41-dbde-8047c79b1848","Ezonstad","stad","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 271","53.3600468709","6.14300216356","overstroming, oorlog","-","1000 - 1500","onbekend","1000","1500"
"318","http://www.histopo.nl/plaats/9ddeb50c-a095-8297-f379-00d1cb87d4c6","Utgong","stad","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 275","53.2418173597","5.64343598216","overstroming, oorlog","-","1000 - 1500","onbekend","1000","1500"
"319","http://www.histopo.nl/plaats/ffa551f6-280e-6d07-27e0-0a8e79f57171","Waldrichum","stad","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 277","52.9987807723","5.36897772705","overstroming, verplaatsing","1287 (Sint Luciavloed)","1000 - 1500","onbekend","1287","1287"
"320","http://www.histopo.nl/plaats/a398c11d-6a7a-1356-778b-c6a377866426","Borrendamme","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 43","51.6301960218","3.8857528418","overstroming","1642","1600 - 1700","bekend","1642","1642"
"321","http://www.histopo.nl/plaats/c3001ab2-bc81-87b1-43ff-d76379a81f8a","Brieskerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 45","51.6837706315","3.81015949095","overstroming","1542 (buitenbedijking)","1500 - 1600","bekend","1542","1542"
"322","http://www.histopo.nl/plaats/c3a491c2-9d96-dc3d-63ca-80098964bd29","Clauskinderen","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 45","51.6714989135","3.76408831491","overstroming","1511","1500 - 1600","bekend","1511","1511"
"323","http://www.histopo.nl/plaats/902dbb5c-9885-4d1b-4269-1b7c79ee0657","Coudekerk","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 46","51.6824450011","3.77487486722","overstroming","1581 (buitenbedijking)","1500 - 1600","bekend","1581","1581"
"324","http://www.histopo.nl/plaats/5c5b60fd-af23-91b4-236c-40abc5928d0f","'s-Heer Arendshaven","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 47","51.6849095324","3.79732019276","overstroming","1526 (buitenbedijking)","1500 - 1600","bekend","1526","1526"
"325","http://www.histopo.nl/plaats/7970f1de-eea1-3036-9f9c-bfa21d089699","Looxhaven","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 48","51.6695184139","3.84364888853","overstroming","- (buitenbedijking)","1500 - 1600","bekend","1500","1600"
"326","http://www.histopo.nl/plaats/71bea105-e460-2a90-fe14-22b2e56cb3af","Rodee","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 48","51.6335365912","3.88406750923","overstroming","1642","1600 - 1700","bekend","1642","1642"
"327","http://www.histopo.nl/plaats/ca01d107-22e5-a5cb-f3d9-82c3160fa54f","Simonskerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 48","51.6611275093","3.8729896587","overstroming","1534 (buitenbedijking)","1500 - 1600","bekend","1534","1534"
"328","http://www.histopo.nl/plaats/c28b19ae-0efe-aa12-8b0b-55b7977f049d","Sint Jacobskerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 49","51.6777059955","3.8272028509","overstroming","-","1000 - 1500","bekend","1000","1500"
"329","http://www.histopo.nl/plaats/27bdda30-4c4e-3362-6bc9-49ded3e617c4","Hoog-Weldamme","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 49","51.6501838768","3.88251784261","overstroming","-","1500 - 1600","bekend","1500","1600"
"330","http://www.histopo.nl/plaats/c6931832-17b3-87e4-aad0-7f8c55a5b9ce","Laag-Weldamme","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 49","51.6490339869","3.88118318947","overstroming","-","1500 - 1600","bekend","1500","1600"
"331","http://www.histopo.nl/plaats/bb3a2522-ca45-5b73-3847-6b7730d99e11","Westkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 49","51.6731939375","3.80715911191","overstroming","-","1000 - 1500","bekend","1000","1500"
"332","http://www.histopo.nl/plaats/6d62014d-e06f-a5bf-3d26-2a8fa362adb8","Oudekerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 49","51.6713318727","3.81910896929","overstroming","-","1000 - 1500","bekend","1000","1500"
"333","http://www.histopo.nl/plaats/1919ac3d-5f37-49fd-7c47-ca6fac52c225","Zuidkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 49","51.6868139552","3.80717517885","overstroming","1542 (buitenbedijking)","1500 - 1600","bekend","1542","1542"
"334","http://www.histopo.nl/plaats/aab59fc5-2dc5-0ee7-1afe-677ceea611c4","Rengerskerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 50","51.6690888556","3.86715715939","overstroming","1662","1600 - 1700","bekend","1662","1662"
"335","http://www.histopo.nl/plaats/ea450d65-a416-b630-ca18-1ed84f30d6d8","Houtenpoppen","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 51","51.6735037893","3.86791979111","overstroming","-","1950 - 2000","bekend","1950","2000"
"336","http://www.histopo.nl/plaats/8f6cf12a-625a-fe15-d53c-ace64a8d8d7b","Westenschouwen","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 52","51.6725057175","3.70987410304","ontvolking","-","1500 - 1600","bekend","1500","1600"
"337","http://www.histopo.nl/plaats/e14bc9a0-e90a-af12-b7bd-0d162f8c07f3","Paalvoetsijde","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 58","51.6659143634","3.70225372482","overstroming","-","1000 - 1500","bekend","1000","1500"
"338","http://www.histopo.nl/plaats/172ed50b-399b-e049-5fe9-c848bdb1a280","Scaltheim","stad","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 59","51.6492649268","3.67073243728","overstroming","-","500 - 1000","onbekend","500","1000"
"339","http://www.histopo.nl/plaats/870f8d02-4054-0790-fa4f-0e0c749bb00f","Bommenee","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 59","51.7330286926","3.97900520539","overstroming, oorlog","1682 - 1684","1600 - 1700","bekend","1682","1684"
"340","http://www.histopo.nl/plaats/a4317c00-9b5e-8770-00b3-d45f0b23bbea","Onze Lieve Vrouw op Zee","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 65","51.7180041246","3.69793840931","overstuiving, ontvolking","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"341","http://www.histopo.nl/plaats/8d96fa8b-46dd-e1b8-e155-bdc4f9583158","Claeskinderkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 66","51.7386589144","3.87044926868","overstroming","1570 (Allerheiligenvloed)","1500 - 1600","bekend","1570","1570"
"342","http://www.histopo.nl/plaats/531da271-9157-bc7d-2719-767edcb7359d","Zuid-Welle","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 67","51.7057576595","3.79933634209","ontvolking","-","1500 - 1600","bekend","1500","1600"
"343","http://www.histopo.nl/plaats/3fe668b0-bd29-da77-a7de-e836fd114d87","Duivendijke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 67","51.7111240308","3.89501876565","ontvolking","-","1500 - 1600","bekend","1500","1600"
"344","http://www.histopo.nl/plaats/08a21805-0e32-3c5a-7873-222fe29510e3","Oudendijke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 68","51.7288411419","3.8164765004","ontvolking, naamsverandering","-","1800 - 1900","bekend","1800","1900"
"345","http://www.histopo.nl/plaats/e0ace922-d0df-0b70-e212-39592e737473","Ellemeet","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 69","51.7128732281","3.82912972824","verplaatsing","-","1500 - 1600","bekend","1500","1600"
"346","http://www.histopo.nl/plaats/2fbbc583-b2b3-afb7-e632-684fc22497d1","Maye","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 69","51.6817547809","3.96660269377","overstroming","- (buitenbedijking)","1700 - 1800","bekend","1700","1800"
"347","http://www.histopo.nl/plaats/0eb0ab98-8bc8-67b9-87d6-3507e061edac","Beldert","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 70","51.6810941944","3.98413584514","ontvolking","-","1950 - 2000","bekend","1950","2000"
"348","http://www.histopo.nl/plaats/26af114d-2c55-6e3e-dc53-4344dbe1309d","Stevensluis","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 71","51.6759106672","4.00027421039","ontvolking","-","1950 - 2000","bekend","1950","2000"
"349","http://www.histopo.nl/plaats/22cd5c3d-56e0-b67f-381c-d07f38f426e4","Gouweveer","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 71","51.6486957701","3.93842018873","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"350","http://www.histopo.nl/plaats/da4ce068-c28e-d9e8-f682-86d21a4e121c","Ser Lauwendorp","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 72","51.646180303","3.92626143184","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"351","http://www.histopo.nl/plaats/0d1099e3-e0d8-5b33-341f-abb16991c1b1","Capelle","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 75","51.6427998272","3.96713099","overstroming","1953 (Sint Ignatiusvloed)","1950 - 2000","bekend","1953","1953"
"352","http://www.histopo.nl/plaats/c02ae79b-59ba-8169-817d-af8987f164fc","Brijdorpe","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 77","51.7194784613","3.87421931331","overstroming","- (buitenbedijking)","1000 - 1500","bekend","1000","1500"
"353","http://www.histopo.nl/plaats/167e5db8-ec52-b3e9-27e7-33eacc51bdea","Elkerzee","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 78","51.7235014685","3.84355682756","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"354","http://www.histopo.nl/plaats/58cd4252-f522-81f6-496c-c5426c4ee94f","Looperskapelle","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 79","51.7260415351","3.86385203811","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"355","http://www.histopo.nl/plaats/d53a16c5-1e4b-8d14-cef5-e920effce43d","Nieuwerkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 80","51.6991334226","3.89092962183","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"356","http://www.histopo.nl/plaats/94bc30ff-497e-fef7-047e-85e7524bea3f","Moriaanshoofd","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 81","51.6874996806","3.84922577471","ontvolking","-","1950 - 2000","bekend","1950","2000"
"357","http://www.histopo.nl/plaats/b1f041d5-f952-cc84-94e6-9773e42167f7","Vianen","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 82","51.6171612399","4.00846921343","oorlog","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"358","http://www.histopo.nl/plaats/021648fe-31fb-2021-b30e-93e1df7b1154","Schakerloo","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 84","51.519822024","4.19481153374","oorlog, concurrentie","- (Tachtigjarige Oorlog)","1500 - 1600","bekend","1568","1648"
"359","http://www.histopo.nl/plaats/7629038b-eb88-bc06-316f-5b220d7f9f2a","Westdorp","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 86","51.5091523546","4.17394346663","oorlog","-","1500 - 1600","bekend","1500","1600"
"360","http://www.histopo.nl/plaats/b09aacae-dc2a-e39f-279a-eca6a3d77bb2","Westkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 87","51.5363422892","4.09402362702","concurrentie","-","1800 - 1900","bekend","1800","1900"
"361","http://www.histopo.nl/plaats/38b26a2b-457c-0dcc-56cd-8efd638d1ce9","Moggershil","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 89","51.6096158095","4.07381466451","overstroming","1570 (Allerheiligenvloed)","1500 - 1600","bekend","1570","1570"
"362","http://www.histopo.nl/plaats/b8be49db-c335-abbd-4b8f-ae2bac31ac57","Stavenisse","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 92","51.5845655972","3.98436550085","overstroming","1509 (Cosmas- en Damianusvloed)","1500 - 1600","bekend","1509","1509"
"363","http://www.histopo.nl/plaats/1d9949b2-825e-2cbc-c114-d517ef19385c","Sinte Philipslandt","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 93","51.6122556135","4.15788750036","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"364","http://www.histopo.nl/plaats/d1954e47-2cae-0330-cf59-2fa1e00c7b13","Campen","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 103","51.5621312032","3.69478398849","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"365","http://www.histopo.nl/plaats/2238db0f-b258-0993-0ff0-6488d2599adc","Soelekerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 103","51.5544459026","3.70109864117","overstroming","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"366","http://www.histopo.nl/plaats/2321de18-b1e7-9c9a-a9ae-8a203bf99c0e","Wissenkerke 1","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 104","51.5634875158","3.73363601541","overstroming, verplaatsing","1352","1000 - 1500","bekend","1352","1352"
"367","http://www.histopo.nl/plaats/80d185b2-eb35-bcc0-b46f-9c2f42488552","Wissenkerke 2","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 104","51.570112696","3.74763353831","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"368","http://www.histopo.nl/plaats/c4e0b710-cad4-13a6-499c-16ed7ef780e5","Weele","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 106","51.5938310823","3.73948712876","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"369","http://www.histopo.nl/plaats/09aaa6aa-235b-6b51-8c65-72f774d95bbb","Vliete","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 106","51.5916142861","3.75192250439","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"370","http://www.histopo.nl/plaats/031a1950-6287-7abf-fffb-617180b50c4f","Geersdijck","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 107","51.5630018984","3.76765136712","overstroming","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"371","http://www.histopo.nl/plaats/ec5e455f-87fe-9337-0679-3c304ca6c1db","Offliet","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 107","51.5788905161","3.79272483076","overstroming","-","1000 - 1500","bekend","1000","1500"
"372","http://www.histopo.nl/plaats/82241c3a-85db-2f16-89da-c8be5cb6d78b","Soeke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 107","51.6043917479","3.80570231792","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"373","http://www.histopo.nl/plaats/d29438d3-d822-5fca-6d24-8437edce8f5e","Welle","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 108","51.5944414924","3.85101082366","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"374","http://www.histopo.nl/plaats/7a9c8d28-5073-d4d6-dfcf-1501c3926b86","Dekenskapelle","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 109","51.6017474468","3.82030297707","overstroming","1463","1000 - 1500","bekend","1463","1463"
"375","http://www.histopo.nl/plaats/188f45e6-fa21-e9cf-5dca-a786d1b5555e","Schoonboom","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 110","51.5848512888","3.76789610209","overstroming","1421 (Sint Elisabethsvloed)","1000 - 1500","bekend","1421","1421"
"376","http://www.histopo.nl/plaats/528a9cc0-aa28-ad4a-1a8b-b27b0c2cf407","Koningsheim","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 110","51.6002446592","3.81016324082","overstroming","-","1500 - 1600","bekend","1500","1600"
"377","http://www.histopo.nl/plaats/80ce0041-deab-5cb4-1d1e-446acee5a658","Cortkene","stad","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 110","51.5545515859","3.80177078561","overstroming","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"378","http://www.histopo.nl/plaats/0279e52d-3ded-10b0-a002-16f2bc25b8cd","Emelisse","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 112","51.5740455429","3.84435769253","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"379","http://www.histopo.nl/plaats/d8aa7a6f-baa3-26e6-d45a-12e764548b20","Hamerstede","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 113","51.5788700346","3.89185206893","overstroming, verplaatsing","1304 (buitenbedijking)","1000 - 1500","bekend","1304","1304"
"380","http://www.histopo.nl/plaats/389748bd-08c0-ab11-aa1e-3e50989a52c0","Edekinge","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 114","51.5635518826","3.86060955767","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"381","http://www.histopo.nl/plaats/17de8532-1c3e-8e47-2800-1ce692f0d70b","Kats","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 114","51.5617977291","3.89040953494","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"382","http://www.histopo.nl/plaats/9afc90e9-e13d-8119-c64c-ffdae46ccab2","Orisant","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 117","51.6128703494","3.82383173523","overstroming","1639","1600 - 1700","bekend","1639","1639"
"383","http://www.histopo.nl/plaats/3d1814f9-29d9-79f0-cbfc-b78ca51833d2","Reimerswaal","stad","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 126","51.492715672","4.17616748682","overstroming, oorlog","1631","1600 - 1700","bekend","1631","1631"
"384","http://www.histopo.nl/plaats/fcad400a-32c4-b9e2-1f29-06d866970895","Agger 1","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 134","51.3775380479","4.26937423599","overstroming","1288 (Sint Aagthenvloed)","1000 - 1500","bekend","1288","1288"
"385","http://www.histopo.nl/plaats/cbe9f89f-990f-7a45-1db8-94aa64530ba3","Agger 2","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 134","51.4235714702","4.27392526656","overstroming","1552 (Sint Pontiaansvloed)","1500 - 1600","bekend","1552","1552"
"386","http://www.histopo.nl/plaats/7c790fa8-c6af-dfc0-4162-6f43b6cf1074","Hinkelenoord","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 137","51.443272898","4.25582245802","overstroming","1552 (Sint Pontiaansvloed)","1500 - 1600","bekend","1552","1552"
"387","http://www.histopo.nl/plaats/913fda03-6fd6-b901-4100-c769c24d9ae0","Ouderdinge","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 139","51.4246162434","4.20470782268","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"388","http://www.histopo.nl/plaats/28e7da12-8e8b-4321-e585-ae236313e9d0","Steenvliet","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 139","51.4567562807","4.24283946476","overstroming","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"389","http://www.histopo.nl/plaats/a904ab04-4fb7-59b3-9834-863dad03d047","Everswaard","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 140","51.4431860152","4.20268671998","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"390","http://www.histopo.nl/plaats/5e052b67-69f6-2639-6e95-30284d9cef09","Creke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 140","51.4710382784","4.23348442642","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"391","http://www.histopo.nl/plaats/5830dfcf-3533-2dab-f1d2-16e3282150ef","Broecke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 140","51.4831163599","4.22857104316","overstroming","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"392","http://www.histopo.nl/plaats/a70ec170-71ce-0934-910c-f82aa3abc6e9","Nieuwkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 141","51.4868350594","4.14522242989","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"393","http://www.histopo.nl/plaats/aa23eff3-b2c1-6e26-0941-a09a0b54dd0d","Lodijcke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 142","51.4978963715","4.13048921385","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"394","http://www.histopo.nl/plaats/0c19a887-e582-1de9-75fc-64eea71de53a","Duvenee","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 144","51.4953962634","4.10558576331","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"395","http://www.histopo.nl/plaats/52b1d611-c263-ba4c-1b64-9435c8a302d3","Couwerve","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 144","51.4971539928","4.07445606935","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"396","http://www.histopo.nl/plaats/1015faa8-374a-f924-f61c-52f7b1515402","Tolseinde","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 144","51.4667305542","4.07824066774","overstroming","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"397","http://www.histopo.nl/plaats/7c7b0dab-a723-282d-1955-1c6654875bf5","Nieuwlande","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 145","51.4495352645","4.10431531679","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"398","http://www.histopo.nl/plaats/24ce9518-421d-b51b-b08d-3a9589114a7a","Schoudee","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 148","51.4402008656","4.16257519959","overstroming","1530 (Sint Felixvloed) - 1532 (Allerheiligenvloed)","1500 - 1600","bekend","1530","1532"
"399","http://www.histopo.nl/plaats/f9f19160-280a-c18d-70ce-032467204490","Meere","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 148","51.4229388766","4.16495128829","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"400","http://www.histopo.nl/plaats/2e4972e3-8041-7920-1402-480596a6a4c5","Krabbendijke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 149","51.4294507376","4.11153899345","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"401","http://www.histopo.nl/plaats/677e225d-dceb-2caf-7206-da3171b5748d","Michole","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 150","51.4921730827","4.2262955622","overstroming","-","1500 - 1600","bekend","1500","1600"
"402","http://www.histopo.nl/plaats/47620267-26d0-2a00-0d35-8b3db5924e07","Gobbenoord","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 150","51.4530218093","4.14067699099","overstroming","-","1500 - 1600","bekend","1500","1600"
"403","http://www.histopo.nl/plaats/a4cd4e17-7e34-9845-9c55-f761aaa53d20","Kapeldorp","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 150","51.4699702595","4.0971184292","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
"404","http://www.histopo.nl/plaats/3eccbf0f-9736-9d4b-fff3-52af3d5d928c","Sint Jooskapel","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 150","51.5024165873","4.10963711276","overstroming","1530 (Sint Felixvloed)","1500 - 1600","bekend","1530","1530"
"405","http://www.histopo.nl/plaats/5e035e15-b37f-3c53-60f9-b07e8eb5d68e","Vijfhuizen","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 150","51.4797746505","4.26096174592","overstroming","-","1500 - 1600","bekend","1500","1600"
"406","http://www.histopo.nl/plaats/2fc7f106-08bc-1e5f-55e7-cb4ed0ce9285","Looketers","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 150","51.454432413","4.25249493457","overstroming","-","1500 - 1600","bekend","1500","1600"
"407","http://www.histopo.nl/plaats/7add2c28-c731-fb7e-707e-74eeb41ef1be","Groe","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 150","51.4870514349","4.07862089912","overstroming","-","1500 - 1600","bekend","1500","1600"
"408","http://www.histopo.nl/plaats/dd00220e-c808-abc4-f099-a15113061554","Zwartewale","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 151","51.486232049","4.11180497838","overstroming","-","1500 - 1600","bekend","1500","1600"
"409","http://www.histopo.nl/plaats/a295c004-9c76-c5df-b4ca-85cf4a79e310","Zeldijk","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 151","51.4798670445","4.12666804278","overstroming","-","1500 - 1600","bekend","1500","1600"
"410","http://www.histopo.nl/plaats/268aedce-2943-7173-599a-e3150cee744f","Polderdam","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 151","51.5041547281","4.08792392029","overstroming","-","1500 - 1600","bekend","1500","1600"
"411","http://www.histopo.nl/plaats/004cdda6-bab3-1e96-58f6-49a9ccde5b53","Westkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 152","51.5279253704","3.77697277139","overstroming","1375","1000 - 1500","bekend","1375","1375"
"412","http://www.histopo.nl/plaats/8a33ce11-ede9-1197-1a20-716403ecb4d8","Hongersdijk 1","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 154","51.5306602467","3.86219026211","overstroming","1334 (Sint Clemensvloed)","1000 - 1500","bekend","1334","1334"
"413","http://www.histopo.nl/plaats/f25559c3-0893-7828-2da9-7bde379507e8","Hongersdijk 2","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 154","51.5391684639","3.89379327199","overstroming","1552 (Sint Pontiaansvloed)","1500 - 1600","bekend","1552","1552"
"414","http://www.histopo.nl/plaats/b002daf2-9cc5-10f4-425e-df002390eda8","Oostkerke","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 156","51.5300029628","3.82201341386","overstroming","1334 (Sint Clemensvloed)","1000 - 1500","bekend","1334","1334"
"415","http://www.histopo.nl/plaats/247b2c77-bc67-aada-c4c3-cd4cf65588d6","De Kulk","gehucht","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 156","51.5219360949","3.77683908475","ontvolking","1828","1800 - 1900","bekend","1828","1828"
"416","http://www.histopo.nl/plaats/8c24ccec-3951-0cbf-c8da-fcd2e4926e7a","Monster","dorp","Bert Stulp, Verdwenen Dorpen, boek 5, blz. 161","51.4249704976","3.73840465008","overstroming","1532 (Allerheiligenvloed)","1500 - 1600","bekend","1532","1532"
